delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,1000,exp,10,10,0,space,1.7318166999612004,None,500,1,[2.6551522999070585],[2.6551659000106156],0,10,10,9,48.4564877001103,,48.44111549993977,48.4564877001103,49.44046550011262,49.44046550011262,49.45691690011881,51.173753099981695,space,1.7318166999612004,None,51.174784699920565,51.2728648665982,51.585733900079504,51.57273110002279,51.57357609993778,51.585733900079504,51.585733900079504,51.585733900079504,54.24136559991166,500,1,[2.6551522999070585],[2.6551659000106156],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,exp,11,11,0,space,0.3079093999695033,None,200,1,[3.226442800136283],[3.22645159997046],0,11,11,13,54.2561924001202,,54.24187029991299,54.2561924001202,55.25628100009635,55.25628100009635,55.25628100009635,55.57456180010922,space,0.3079093999695033,None,55.57563790003769,55.990178366719434,56.297629199922085,56.28703560004942,56.287757999962196,56.297629199922085,56.297629199922085,56.297629199922085,59.524402000010014,200,1,[3.226442800136283],[3.22645159997046],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,unexp,12,12,0,space,0.29493920016102493,None,200,1,[2.5628241999074817],[2.5628384000156075],0,12,12,15,59.539514400064945,,59.52471880009398,59.539514400064945,60.54012920008972,60.54012920008972,60.54012920008972,60.840056099928916,space,0.29493920016102493,None,60.84100009989925,61.24003866670343,61.544855300104246,61.53533610003069,61.535879800096154,61.544855300104246,61.544855300104246,61.544855300104246,64.10807610000484,200,1,[2.5628241999074817],[2.5628384000156075],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,unexp,13,13,0,space,0.2316995000001043,None,400,1,[2.739106999943033],[2.739122499944642],0,13,13,14,64.12349699996412,,64.10841020010412,64.12349699996412,65.12351409997791,65.12351409997791,65.12351409997791,65.35702660004608,space,0.2316995000001043,None,65.35819280007854,66.05667466676483,66.36850670003332,66.35800989996642,66.35856690001674,66.36850670003332,66.36850670003332,66.36850670003332,69.10804340010509,400,1,[2.739106999943033],[2.739122499944642],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,14,14,0,space,0.2418069001287222,None,100,1,[2.473028500098735],[2.4730402000714093],0,14,14,3,69.12329329992644,,69.10843940009363,69.12329329992644,70.12349750008434,70.12349750008434,70.12349750008434,70.37392390007153,space,0.2418069001287222,None,70.37512929993682,70.49016546673762,70.80093579995446,70.78839390003122,70.78898880002089,70.80093579995446,70.80093579995446,70.80093579995446,73.27433550008573,100,1,[2.473028500098735],[2.4730402000714093],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,unexp,15,15,0,space,0.3545915000140667,None,150,1,[6.68641550000757],[6.6864299001172185],0,15,15,0,73.28984369989485,,73.27468769997358,73.28984369989485,74.28960929997265,74.28960929997265,74.28960929997265,74.65730990003794,space,0.3545915000140667,None,74.65827129990794,74.77259006660121,75.08788500004448,75.0760490000248,75.07670950004831,75.08788500004448,75.08788500004448,75.08788500004448,81.77484189998358,150,1,[6.68641550000757],[6.6864299001172185],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,16,0,1,space,0.43930500000715256,None,100,1,[2.842210599919781],[2.842224600026384],1,0,16,6,81.78955919994041,,81.77525829989463,81.78955919994041,82.7893590000458,82.7893590000458,82.7893590000458,83.24029479990713,space,0.43930500000715256,None,83.24154449999332,83.3399104667517,83.64830820006318,83.63684029993601,83.6374983000569,83.64830820006318,83.64830820006318,83.64830820006318,86.49089320003986,100,1,[2.842210599919781],[2.842224600026384],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,unexp,17,1,1,space,0.28750979993492365,None,400,1,[2.253559899982065],[2.2535729999653995],1,1,17,1,86.50655389996246,,86.49123020004481,86.50655389996246,87.50638130004518,87.50638130004518,87.50638130004518,87.80753919994459,space,0.28750979993492365,None,87.80871709994972,88.20670336677382,88.5213121001143,88.50905070011504,88.50979829998687,88.5213121001143,88.5213121001143,88.5213121001143,90.77527610003017,400,1,[2.253559899982065],[2.2535729999653995],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,18,2,1,space,0.6258604000322521,None,100,1,[2.4107091000769287],[2.410723499953747],1,2,18,3,90.78961839992553,,90.77559299999848,90.78961839992553,91.78966989996843,91.78966989996843,91.78966989996843,92.4237949999515,space,0.6258604000322521,None,92.4248126000166,92.52296516677985,92.83025870006531,92.82061480008997,92.82111499994062,92.83025870006531,92.83025870006531,92.83025870006531,95.24138609995134,100,1,[2.4107091000769287],[2.410723499953747],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,unexp,19,3,1,space,0.5055426999460906,None,600,1,[1.656060399953276],[1.65608279989101],1,3,19,14,95.25603480008431,,95.24178169993684,95.25603480008431,96.2560185000766,96.2560185000766,96.2560185000766,96.77367329993285,space,0.5055426999460906,None,96.77470980002545,97.48877866665522,97.80064109992236,97.7891303000506,97.7898325000424,97.80064109992236,97.80064109992236,97.80064109992236,99.45724630006589,600,1,[1.656060399953276],[1.65608279989101],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,400,unexp,20,4,1,space,0.29637460014782846,None,300,1,[3.6264757001772523],[3.6264890001621097],1,4,20,2,99.47299550008029,,99.4576473000925,99.47299550008029,100.47218609997071,100.47218609997071,100.47218609997071,100.774030999979,space,0.29637460014782846,None,100.7753956001252,101.48883656674685,101.7969824001193,101.78471860010177,101.7855732999742,101.7969824001193,101.7969824001193,101.7969824001193,105.42387200007215,300,1,[3.6264757001772523],[3.6264890001621097],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,unexp,21,5,1,space,0.6795500000007451,None,100,1,[2.4715372000355273],[2.4715489000082016],1,5,21,0,105.43921310012229,,105.42429849994369,105.43921310012229,106.43944610003382,106.43944610003382,106.43944610003382,107.12267390009947,space,0.6795500000007451,None,107.12354109995067,107.22268146678495,107.53524990007281,107.52539910003543,107.52590160002,107.53524990007281,107.53524990007281,107.53524990007281,110.0072097000666,100,1,[2.4715372000355273],[2.4715489000082016],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,exp,22,6,1,space,0.7451742999255657,None,100,1,[1.830775300040841],[1.830787600018084],1,6,22,12,110.02240950008854,,110.00762409996241,110.02240950008854,111.02180440002121,111.02180440002121,111.02180440002121,111.7728202000726,space,0.7451742999255657,None,111.7740929001011,111.87190086656871,112.17598060006276,112.16620810003951,112.16665929998271,112.17598060006276,112.17598060006276,112.17598060006276,114.00714060012251,100,1,[1.830775300040841],[1.830787600018084],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,23,7,1,space,0.2342894000466913,None,50,1,[2.555149700026959],[2.5551611001137644],1,7,23,9,114.02267100010067,,114.00751570006832,114.02267100010067,115.02247569989413,115.02247569989413,115.02247569989413,115.27249339991249,space,0.2342894000466913,None,115.27344819996506,115.37247786677132,115.6845257000532,115.67434830009006,115.6749950000085,115.6845257000532,115.6845257000532,115.6845257000532,118.24005979998037,50,1,[2.555149700026959],[2.5551611001137644],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,unexp,24,8,1,space,0.429293500026688,None,400,1,[4.727433500112966],[4.7274462000932544],1,8,24,15,118.25584500003606,,118.24042079993524,118.25584500003606,119.25551620009355,119.25551620009355,119.25551620009355,119.69022549991496,space,0.429293500026688,None,119.69178829994053,120.08944336657102,120.39576179999858,120.38546620006673,120.38605289999396,120.39576179999858,120.39576179999858,120.39576179999858,125.12360200006515,400,1,[4.727433500112966],[4.7274462000932544],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,25,9,1,space,0.24259839998558164,None,700,1,[1.589428799925372],[1.5894424999132752],1,9,25,8,125.13894360000268,,125.12399400002323,125.13894360000268,126.12258130009286,126.12258130009286,126.13847390003502,126.37332100002095,space,0.24259839998558164,None,126.37445560004562,127.08817116666275,127.40021810005419,127.38868320011534,127.38922080001794,127.40021810005419,127.40021810005419,127.40021810005419,128.9902798999101,700,1,[1.589428799925372],[1.5894424999132752],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,26,10,1,space,0.3027951999101788,None,600,1,[3.408455800032243],[3.408470100024715],1,10,26,5,129.00545180006884,,128.9906965000555,129.00545180006884,130.0056602000259,130.0056602000259,130.0056602000259,130.32223649998195,space,0.3027951999101788,None,130.32304010004736,131.02163376665365,131.3317227999214,131.32430500001647,131.3246049999725,131.3317227999214,131.3317227999214,131.3317227999214,134.74056990002282,600,1,[3.408455800032243],[3.408470100024715],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,27,11,1,space,0.24478020006790757,None,800,1,[3.1731187000405043],[3.173133300151676],1,11,27,11,134.75551950000226,,134.7409367999062,134.75551950000226,135.75536919990554,135.75536919990554,135.75536919990554,136.00579490000382,space,0.24478020006790757,None,136.0066887999419,136.70550246659357,137.01727170008235,137.00780360004865,137.00830419990234,137.01727170008235,137.01727170008235,137.01727170008235,140.19080620002933,800,1,[3.1731187000405043],[3.173133300151676],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,28,12,1,space,0.24689119984395802,None,200,1,[2.1133129000663757],[2.1133249001577497],1,12,28,10,140.20536669995636,,140.1911663999781,140.20536669995636,141.2046541001182,141.2046541001182,141.2046541001182,141.45573340007104,space,0.24689119984395802,None,141.45683789998293,141.85499966663,142.1591523999814,142.14836500003003,142.14900170010515,142.1591523999814,142.1591523999814,142.1591523999814,144.27284409990534,200,1,[2.1133129000663757],[2.1133249001577497],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,29,13,1,space,0.19881270010955632,None,100,1,[2.0604582999367267],[2.0604682001285255],1,13,29,7,144.28808639990166,,144.27313650003634,144.28808639990166,145.28895079996437,145.28895079996437,145.28895079996437,145.48935459996574,space,0.19881270010955632,None,145.49043489992619,145.88846926676732,146.19551190012135,146.186004600022,146.1865940000862,146.19551190012135,146.19551190012135,146.19551190012135,148.25628650002182,100,1,[2.0604582999367267],[2.0604682001285255],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,30,14,1,space,0.1923718999605626,None,120,1,[5.406896300148219],[5.406921199988574],1,14,30,4,148.27133359992877,,148.2565564000979,148.27133359992877,149.2719179999549,149.2719179999549,149.2719179999549,149.47267189994454,space,0.1923718999605626,None,149.47359189996496,149.88888286665704,150.19875529990532,150.188499199925,150.18899610009976,150.19875529990532,150.19875529990532,150.19875529990532,155.60622099996544,120,1,[5.406896300148219],[5.406921199988574],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,exp,31,15,1,space,0.19275079993531108,None,500,1,[2.539732600096613],[2.5397481999825686],1,15,31,13,155.62125189998187,,155.60669580008835,155.62125189998187,156.62116280011833,156.62116280011833,156.62116280011833,156.82318300008774,space,0.19275079993531108,None,156.8248123000376,157.23830936669063,157.5506061001215,157.53977750008926,157.54033250012435,157.5506061001215,157.5506061001215,157.5506061001215,160.0908101000823,500,1,[2.539732600096613],[2.5397481999825686],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,32,0,2,space,0.3116970998235047,None,700,1,[2.9252263999078423],[2.9252416000235826],2,0,32,8,160.10506450012326,,160.09119269996881,160.10506450012326,161.10490870010108,161.10490870010108,161.10490870010108,161.42194440006278,space,0.3116970998235047,None,161.4229486999102,162.12115416658733,162.43017790000886,162.41934989998117,162.41978199989535,162.43017790000886,162.43017790000886,162.43017790000886,165.35586780006997,700,1,[2.9252263999078423],[2.9252416000235826],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,400,unexp,33,1,2,space,0.3756531998515129,None,800,1,[2.2122482999693602],[2.212262500077486],2,1,33,2,165.3711173001211,,165.35629309993237,165.3711173001211,166.37141539994627,166.37141539994627,166.37141539994627,166.75558239989914,space,0.3756531998515129,None,166.75653559993953,167.4708880666333,167.77627629996277,167.76538460003212,167.76592770009302,167.77627629996277,167.77627629996277,167.77627629996277,169.98898659995757,800,1,[2.2122482999693602],[2.212262500077486],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,34,2,2,space,0.016904300078749657,None,900,1,[1.6631118999794126],[1.6631230001803488],2,2,34,11,170.004933899967,,169.98937320010737,170.004933899967,170.98863500007428,170.98863500007428,171.0048245000653,171.02231610007584,space,0.016904300078749657,None,171.02376729995012,171.73759446671855,172.04208109993488,172.03558970009908,172.03597060008906,172.04208109993488,172.04208109993488,172.04208109993488,173.70553510007448,900,1,[1.6631118999794126],[1.6631230001803488],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,unexp,35,3,2,space,0.43437499995343387,None,300,1,[1.8484275999944657],[1.848443299997598],2,3,35,1,173.72091779997572,,173.70589599991217,173.72091779997572,174.72137439996004,174.72137439996004,174.72137439996004,175.17220739996992,space,0.43437499995343387,None,175.17315339995548,175.57165356661815,175.87462979997508,175.8653776999563,175.8657951001078,175.87462979997508,175.87462979997508,175.87462979997508,177.7235352001153,300,1,[1.8484275999944657],[1.848443299997598],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,unexp,36,4,2,space,0.2567339001689106,None,500,1,[1.9603073000907898],[1.9603269000072032],2,4,36,14,177.7381647999864,,177.72389760008082,177.7381647999864,178.73807270010002,178.73807270010002,178.73807270010002,179.00570200011134,space,0.2567339001689106,None,179.00664369994774,179.7205584666847,180.02940810006112,180.01893040002324,180.01949390000664,180.02940810006112,180.02940810006112,180.02940810006112,181.99022109992802,500,1,[1.9603073000907898],[1.9603269000072032],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,exp,37,5,2,space,0.6064910998102278,None,100,1,[1.7909967999439687],[1.791012000059709],2,5,37,12,182.00479530007578,,181.99065249995328,182.00479530007578,183.00473050004803,183.00473050004803,183.00473050004803,183.62216009991243,space,0.6064910998102278,None,183.62312390003353,183.73810756678384,184.04836559994146,184.03730359999463,184.037977400003,184.04836559994146,184.04836559994146,184.04836559994146,185.83985799993388,100,1,[1.7909967999439687],[1.791012000059709],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,38,6,2,space,0.10353010008111596,None,10,1,[6.5922278999350965],[6.5922522998880595],2,6,38,6,185.85437140008435,,185.84021940012462,185.85437140008435,186.85425240010954,186.85425240010954,186.85425240010954,186.97234839992598,space,0.10353010008111596,None,186.9733194001019,187.0879529666311,187.3976708999835,187.3856295000296,187.3862016000785,187.3976708999835,187.3976708999835,187.3976708999835,193.99044020008296,10,1,[6.5922278999350965],[6.5922522998880595],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,39,7,2,space,0.16950249997898936,None,400,1,[2.7897450998425484],[2.7897661000024527],2,7,39,5,194.0041157999076,,193.99088099994697,194.0041157999076,195.00437869993038,195.00437869993038,195.00437869993038,195.18771869991906,space,0.16950249997898936,None,195.18825039989315,195.88721696666133,196.19884139997885,196.1876876000315,196.18830469995737,196.19884139997885,196.19884139997885,196.19884139997885,198.98904359992594,400,1,[2.7897450998425484],[2.7897661000024527],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,40,8,2,space,0.5405836999416351,None,100,1,[5.21115340013057],[5.21117310016416],2,8,40,3,199.0042673998978,,198.9894244999159,199.0042673998978,200.0040372000076,200.0040372000076,200.0040372000076,200.55528490012512,space,0.5405836999416351,None,200.55647869990207,200.67093596660223,200.9774752999656,200.96618800004944,200.96684430004098,200.9774752999656,200.9774752999656,200.9774752999656,206.18921260000207,100,1,[5.21115340013057],[5.21117310016416],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,unexp,41,9,2,space,0.00796240009367466,None,90,1,[2.513364200014621],[2.513380700023845],2,9,41,0,206.2038408999797,,206.18960439995863,206.2038408999797,207.20410489989445,207.20410489989445,207.20410489989445,207.2209350001067,space,0.00796240009367466,None,207.22187129990198,207.32013176667195,207.62593539990485,207.61818489991128,207.61856890004128,207.62593539990485,207.62593539990485,207.62593539990485,210.13973699999042,90,1,[2.513364200014621],[2.513380700023845],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,42,10,2,space,0.2664423000533134,None,80,1,[1.7886560999322683],[1.788668300025165],2,10,42,7,210.15417560003698,,210.14012250001542,210.15417560003698,211.15403420012444,211.15403420012444,211.15403420012444,211.42183170001954,space,0.2664423000533134,None,211.422762400005,211.8367692665818,212.14863110007718,212.13908590003848,212.13954490004107,212.14863110007718,212.14863110007718,212.14863110007718,213.93766669998877,80,1,[1.7886560999322683],[1.788668300025165],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,43,11,2,space,0.10618150001391768,None,80,1,[4.159868000075221],[4.159882999956608],2,11,43,4,213.9534559000749,,213.9379740001168,213.9534559000749,214.9370484999381,214.9370484999381,214.9535227001179,215.05491199996322,space,0.10618150001391768,None,215.0563439000398,215.47090126673382,215.77915160008706,215.76591570000164,215.76689149998128,215.77915160008706,215.77915160008706,215.77915160008706,219.9394207999576,80,1,[4.159868000075221],[4.159882999956608],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,44,12,2,space,0.2157654999755323,None,200,1,[2.6395124001428485],[2.6395288000348955],2,12,44,10,219.95392769994214,,219.93978679995053,219.95392769994214,220.9541462000925,220.9541462000925,220.9541462000925,221.17182940011844,space,0.2157654999755323,None,221.17311519989744,221.58671006659668,221.89870169991627,221.88715659989975,221.8879768999759,221.89870169991627,221.89870169991627,221.89870169991627,224.53859369992279,200,1,[2.6395124001428485],[2.6395288000348955],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,45,13,2,space,0.5122976000420749,None,100,1,[2.410179700003937],[2.410197699908167],2,13,45,9,224.55361629999243,,224.53892450011335,224.55361629999243,225.55410080007277,225.55410080007277,225.55410080007277,226.07090390007943,space,0.5122976000420749,None,226.0724482999649,226.17005556665052,226.4788379999809,226.46687879995443,226.46753280004486,226.4788379999809,226.4788379999809,226.4788379999809,228.88952319999225,100,1,[2.410179700003937],[2.410197699908167],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,unexp,46,14,2,space,0.1604132999200374,None,500,1,[2.0915753000881523],[2.0915889001917094],2,14,46,15,228.9037880001124,,228.88995549990796,228.9037880001124,229.90388979995623,229.90388979995623,229.90388979995623,230.07171340007335,space,0.1604132999200374,None,230.07265569991432,230.48697356676374,230.79700829996727,230.78614629991353,230.78675529989414,230.79700829996727,230.79700829996727,230.79700829996727,232.88902219990268,500,1,[2.0915753000881523],[2.0915889001917094],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,exp,47,15,2,space,0.24540709983557463,None,300,1,[1.9521186000201851],[1.952132800128311],2,15,47,13,232.90391080011614,,232.88937130011618,232.90391080011614,233.90313469991088,233.90313469991088,233.90313469991088,234.15528409997933,space,0.24540709983557463,None,234.15653560007922,234.5706384666885,234.88655989989638,234.87440320011228,234.87491680006497,234.88655989989638,234.88655989989638,234.88655989989638,236.83908839989454,300,1,[1.9521186000201851],[1.952132800128311],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,unexp,48,0,3,space,0.7519606999121606,None,200,1,[2.1097977000754327],[2.1098086000420153],3,0,48,15,236.85365059995092,,236.83952690009028,236.85365059995092,237.85336549999192,237.85336549999192,237.85336549999192,238.62109389994293,space,0.7519606999121606,None,238.6221473000478,239.02042686666053,239.32783449999988,239.3186701000668,239.3190828000661,239.32783449999988,239.32783449999988,239.32783449999988,241.43797690002248,200,1,[2.1097977000754327],[2.1098086000420153],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,exp,49,1,3,space,0.2983792999293655,None,400,1,[2.6917584999464452],[2.6917801001109183],3,1,49,13,241.45293939998373,,241.4382247000467,241.45293939998373,242.4538296998944,242.4538296998944,242.4538296998944,242.75407189992256,space,0.2983792999293655,None,242.75516579998657,243.17027536669437,243.48084670002572,243.46770870010369,243.46834339993075,243.48084670002572,243.48084670002572,243.48084670002572,246.17315559997223,400,1,[2.6917584999464452],[2.6917801001109183],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,exp,50,2,3,space,0.35806550015695393,None,100,1,[2.477760300040245],[2.4777740000281483],3,2,50,12,246.18656589998864,,246.17362080002204,246.18656589998864,247.18686669995077,247.18686669995077,247.18686669995077,247.5542011000216,space,0.35806550015695393,None,247.55513700004667,247.65337646665674,247.96039090002887,247.94980899989605,247.95056280004792,247.96039090002887,247.96039090002887,247.96039090002887,250.43853339995258,100,1,[2.477760300040245],[2.4777740000281483],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,51,3,3,space,0.281956700142473,None,600,1,[2.336870900122449],[2.336893300060183],3,3,51,11,250.4529901999049,,250.43887929990888,250.4529901999049,251.45346180000342,251.45346180000342,251.45346180000342,251.73769610002637,space,0.281956700142473,None,251.7385867999401,252.45280476665747,252.7673009999562,252.75591120007448,252.75646629999392,252.7673009999562,252.7673009999562,252.7673009999562,255.10464220005088,600,1,[2.336870900122449],[2.336893300060183],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,52,4,3,space,0.21684850007295609,None,500,1,[2.145061899907887],[2.1450829999521375],3,4,52,10,255.11974180000834,,255.10505650006235,255.11974180000834,256.1201704000123,256.1201704000123,256.1201704000123,256.3534923000261,space,0.21684850007295609,None,256.35445769992657,256.75311846664795,257.05925890011713,257.0485795000568,257.0492410999723,257.05925890011713,257.05925890011713,257.05925890011713,259.20476599992253,500,1,[2.145061899907887],[2.1450829999521375],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,53,5,3,space,0.4135197000578046,None,800,1,[2.8756348001770675],[2.8756427001208067],3,5,53,5,259.22014719992876,,259.2051411999855,259.22014719992876,260.2196744000539,260.2196744000539,260.2196744000539,260.6368694000412,space,0.4135197000578046,None,260.63801430002786,261.33638076676675,261.6447322999593,261.63501539989375,261.63548989989795,261.6447322999593,261.6447322999593,261.6447322999593,264.5205892000813,800,1,[2.8756348001770675],[2.8756427001208067],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,unexp,54,6,3,space,0.228031599894166,None,900,1,[1.8062514998018742],[1.8062646999023855],3,6,54,14,264.53635430010036,,264.5207557999529,264.53635430010036,265.5361601000186,265.5361601000186,265.5361601000186,265.77087979996577,space,0.228031599894166,None,265.7718601000961,266.4869890667653,266.79835349996574,266.7863996999804,266.7872303999029,266.79835349996574,266.79835349996574,266.79835349996574,268.60498040006496,900,1,[1.8062514998018742],[1.8062646999023855],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,55,7,3,space,0.22015230008400977,None,200,1,[2.9217185999732465],[2.921733799856156],3,7,55,7,268.61994130001403,,268.60533050005324,268.61994130001403,269.619756200118,269.619756200118,269.619756200118,269.85366349993274,space,0.22015230008400977,None,269.8545578001067,270.25301986659565,270.56564830010757,270.55600300012156,270.5564989000559,270.56564830010757,270.56564830010757,270.56564830010757,273.48782110004686,200,1,[2.9217185999732465],[2.921733799856156],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
